INFO: [SIM 2] *************** CSIM start ***************
INFO: [SIM 4] CSIM will launch GCC as the compiler.
   Compiling(apcc) ../../../../EQFilter.c in debug mode
INFO: [HLS 200-10] Running 'd:/Xilinx/Vivado_HLS/2017.2/bin/unwrapped/win64.o/apcc.exe'
INFO: [HLS 200-10] For user 'Entvex' on host 'desktop-mbd2ksk' (Windows NT_amd64 version 6.2) on Tue Sep 25 09:22:15 +0200 2018
INFO: [HLS 200-10] In directory 'D:/Xilinx/Assignment_2/EQ_HLS/HLS/solution1/csim/build'
INFO: [APCC 202-3] Tmp directory is apcc_db
INFO: [APCC 202-1] APCC is done.
   Compiling(apcc) ../../../../EQTest.c in debug mode
INFO: [HLS 200-10] Running 'd:/Xilinx/Vivado_HLS/2017.2/bin/unwrapped/win64.o/apcc.exe'
INFO: [HLS 200-10] For user 'Entvex' on host 'desktop-mbd2ksk' (Windows NT_amd64 version 6.2) on Tue Sep 25 09:22:25 +0200 2018
INFO: [HLS 200-10] In directory 'D:/Xilinx/Assignment_2/EQ_HLS/HLS/solution1/csim/build'
INFO: [APCC 202-3] Tmp directory is apcc_db
INFO: [APCC 202-1] APCC is done.
   Compiling(apcc) ../../../../EQ.c in debug mode
INFO: [HLS 200-10] Running 'd:/Xilinx/Vivado_HLS/2017.2/bin/unwrapped/win64.o/apcc.exe'
INFO: [HLS 200-10] For user 'Entvex' on host 'desktop-mbd2ksk' (Windows NT_amd64 version 6.2) on Tue Sep 25 09:22:28 +0200 2018
INFO: [HLS 200-10] In directory 'D:/Xilinx/Assignment_2/EQ_HLS/HLS/solution1/csim/build'
INFO: [APCC 202-3] Tmp directory is apcc_db
INFO: [APCC 202-1] APCC is done.
   Generating csim.exe
38974 0 -120
38975 0 -123
38976 0 -126
38977 0 -130
38978 0 -131
38979 0 -132
38980 0 -133
38981 0 -130
38982 0 -129
38983 0 -128
38984 0 -122
38985 0 -119
38986 0 -116
38987 0 -110
38988 0 -107
38989 0 -105
38990 0 -100
38991 0 -99
38992 0 -99
38993 0 -97
38994 0 -100
38995 0 -102
38996 0 -103
38997 0 -109
38998 0 -112
38999 0 -114
39000 0 -120
39001 0 -124
39002 0 -125
39003 0 -130
39004 0 -132
39005 0 -131
39006 0 -133
39007 0 -131
39008 0 -128
39009 0 -128
39010 0 -123
39011 0 -118
39012 0 -116
39013 0 -111
39014 0 -106
39015 0 -105
39016 0 -101
39017 0 -98
39018 0 -99
39019 0 -98
39020 0 -99
39021 0 -102
39022 0 -104
39023 0 -108
39024 0 -112
39025 0 -115
39026 0 -119
39027 0 -124
39028 0 -126
39029 0 -129
39030 0 -132
39031 0 -132
39032 0 -132
39033 0 -131
39034 0 -129
39035 0 -127
39036 0 -123
39037 0 -119
39038 0 -115
39039 0 -111
39040 0 -107
39041 0 -104
39042 0 -101
39043 0 -99
39044 0 -98
39045 0 -98
39046 0 -100
39047 0 -101
39048 0 -104
39049 0 -109
39050 0 -111
39051 0 -115
39052 0 -120
39053 0 -123
39054 0 -126
39055 0 -130
39056 0 -131
39057 0 -132
39058 0 -133
39059 0 -130
39060 0 -129
39061 0 -128
39062 0 -122
39063 0 -119
39064 0 -116
39065 0 -110
39066 0 -107
39067 0 -105
39068 0 -100
39069 0 -99
39070 0 -99
39071 0 -97
39072 0 -100
39073 0 -102
39074 0 -103
39075 0 -109
39076 0 -112
39077 0 -114
39078 0 -120
39079 0 -124
39080 0 -125
39081 0 -130
39082 0 -132
39083 0 -131
39084 0 -133
39085 0 -131
39086 0 -128
39087 0 -128
39088 0 -123
39089 0 -118
39090 0 -116
39091 0 -111
39092 0 -106
39093 0 -105
39094 0 -101
39095 0 -98
39096 0 -99
39097 0 -98
39098 0 -99
39099 0 -102
39100 0 -104
39101 0 -108
39102 0 -112
39103 0 -115
39104 0 -119
39105 0 -124
39106 0 -126
39107 0 -129
39108 0 -132
39109 0 -132
39110 0 -132
39111 0 -131
39112 0 -129
39113 0 -127
39114 0 -123
39115 0 -119
39116 0 -115
39117 0 -111
39118 0 -107
39119 0 -104
39120 0 -101
39121 0 -99
39122 0 -98
39123 0 -98
39124 0 -100
39125 0 -101
39126 0 -104
39127 0 -109
39128 0 -111
39129 0 -115
39130 0 -120
39131 0 -123
39132 0 -126
39133 0 -130
39134 0 -131
39135 0 -132
39136 0 -133
39137 0 -130
39138 0 -129
39139 0 -128
39140 0 -122
39141 0 -119
39142 0 -116
39143 0 -110
39144 0 -107
39145 0 -105
39146 0 -100
39147 0 -99
39148 0 -99
39149 0 -97
39150 0 -100
39151 0 -102
39152 0 -103
39153 0 -109
39154 0 -112
39155 0 -114
39156 0 -120
39157 0 -124
39158 0 -125
39159 0 -130
39160 0 -132
39161 0 -131
39162 0 -133
39163 0 -131
39164 0 -128
39165 0 -128
39166 0 -123
39167 0 -118
39168 0 -116
39169 0 -111
39170 0 -106
39171 0 -105
39172 0 -101
39173 0 -98
39174 0 -99
39175 0 -98
39176 0 -99
39177 0 -102
39178 0 -104
39179 0 -108
39180 0 -112
39181 0 -115
39182 0 -119
39183 0 -124
39184 0 -126
39185 0 -129
39186 0 -132
39187 0 -132
39188 0 -132
39189 0 -131
39190 0 -129
39191 0 -127
39192 0 -123
39193 0 -119
39194 0 -115
39195 0 -111
39196 0 -107
39197 0 -104
39198 0 -101
39199 0 -99
39200 0 -98
39201 0 -98
39202 0 -100
39203 0 -101
39204 0 -104
39205 0 -109
39206 0 -111
39207 0 -115
39208 0 -120
39209 0 -123
39210 0 -126
39211 0 -130
39212 0 -131
39213 0 -132
39214 0 -133
39215 0 -130
39216 0 -129
39217 0 -128
39218 0 -122
39219 0 -119
39220 0 -116
39221 0 -110
39222 0 -107
39223 0 -105
39224 0 -100
39225 0 -99
39226 0 -99
39227 0 -97
39228 0 -100
39229 0 -102
39230 0 -103
39231 0 -109
39232 0 -112
39233 0 -114
39234 0 -120
39235 0 -124
39236 0 -125
39237 0 -130
39238 0 -132
39239 0 -131
39240 0 -133
39241 0 -131
39242 0 -128
39243 0 -128
39244 0 -123
39245 0 -118
39246 0 -116
39247 0 -111
39248 0 -106
39249 0 -105
39250 0 -101
39251 0 -98
39252 0 -99
39253 0 -98
39254 0 -99
39255 0 -102
39256 0 -104
39257 0 -108
39258 0 -112
39259 0 -115
39260 0 -119
39261 0 -124
39262 0 -126
39263 0 -129
39264 0 -132
39265 0 -132
39266 0 -132
39267 0 -131
39268 0 -129
39269 0 -127
39270 0 -123
39271 0 -119
39272 0 -115
39273 0 -111
39274 0 -107
39275 0 -104
39276 0 -101
39277 0 -99
39278 0 -98
39279 0 -98
39280 0 -100
39281 0 -101
39282 0 -104
39283 0 -109
39284 0 -111
39285 0 -115
39286 0 -120
39287 0 -123
39288 0 -126
39289 0 -130
39290 0 -131
39291 0 -132
39292 0 -133
39293 0 -130
39294 0 -129
39295 0 -128
39296 0 -122
39297 0 -119
39298 0 -116
39299 0 -110
39300 0 -107
39301 0 -105
39302 0 -100
39303 0 -99
39304 0 -99
39305 0 -97
39306 0 -100
39307 0 -102
39308 0 -103
39309 0 -109
39310 0 -112
39311 0 -114
39312 0 -120
39313 0 -124
39314 0 -125
39315 0 -130
39316 0 -132
39317 0 -131
39318 0 -133
39319 0 -131
39320 0 -128
39321 0 -128
39322 0 -123
39323 0 -118
39324 0 -116
39325 0 -111
39326 0 -106
39327 0 -105
39328 0 -101
39329 0 -98
39330 0 -99
39331 0 -98
39332 0 -99
39333 0 -102
39334 0 -104
39335 0 -108
39336 0 -112
39337 0 -115
39338 0 -119
39339 0 -124
39340 0 -126
39341 0 -129
39342 0 -132
39343 0 -132
39344 0 -132
39345 0 -131
39346 0 -129
39347 0 -127
39348 0 -123
39349 0 -119
39350 0 -115
39351 0 -111
39352 0 -107
39353 0 -104
39354 0 -101
39355 0 -99
39356 0 -98
39357 0 -98
39358 0 -100
39359 0 -101
39360 0 -104
39361 0 -109
39362 0 -111
39363 0 -115
39364 0 -120
39365 0 -123
39366 0 -126
39367 0 -130
39368 0 -131
39369 0 -132
39370 0 -133
39371 0 -130
39372 0 -129
39373 0 -128
39374 0 -122
39375 0 -119
39376 0 -116
39377 0 -110
39378 0 -107
39379 0 -105
39380 0 -100
39381 0 -99
39382 0 -99
39383 0 -97
39384 0 -100
39385 0 -102
39386 0 -103
39387 0 -109
39388 0 -112
39389 0 -114
39390 0 -120
39391 0 -124
39392 0 -125
39393 0 -130
39394 0 -132
39395 0 -131
39396 0 -133
39397 0 -131
39398 0 -128
39399 0 -128
39400 0 -123
39401 0 -118
39402 0 -116
39403 0 -111
39404 0 -106
39405 0 -105
39406 0 -101
39407 0 -98
39408 0 -99
39409 0 -98
39410 0 -99
39411 0 -102
39412 0 -104
39413 0 -108
39414 0 -112
39415 0 -115
39416 0 -119
39417 0 -124
39418 0 -126
39419 0 -129
39420 0 -132
39421 0 -132
39422 0 -132
39423 0 -131
39424 0 -129
39425 0 -127
39426 0 -123
39427 0 -119
39428 0 -115
39429 0 -111
39430 0 -107
39431 0 -104
39432 0 -101
39433 0 -99
39434 0 -98
39435 0 -98
39436 0 -100
39437 0 -101
39438 0 -104
39439 0 -109
39440 0 -111
39441 0 -115
39442 0 -120
39443 0 -123
39444 0 -126
39445 0 -130
39446 0 -131
39447 0 -132
39448 0 -133
39449 0 -130
39450 0 -129
39451 0 -128
39452 0 -122
39453 0 -119
39454 0 -116
39455 0 -110
39456 0 -107
39457 0 -105
39458 0 -100
39459 0 -99
39460 0 -99
39461 0 -97
39462 0 -100
39463 0 -102
39464 0 -103
39465 0 -109
39466 0 -112
39467 0 -114
39468 0 -120
39469 0 -124
39470 0 -125
39471 0 -130
39472 0 -132
39473 0 -131
39474 0 -133
39475 0 -131
39476 0 -128
39477 0 -128
39478 0 -123
39479 0 -118
39480 0 -116
39481 0 -111
39482 0 -106
39483 0 -105
39484 0 -101
39485 0 -98
39486 0 -99
39487 0 -98
39488 0 -99
39489 0 -102
39490 0 -104
39491 0 -108
39492 0 -112
39493 0 -115
39494 0 -119
39495 0 -124
39496 0 -126
39497 0 -129
39498 0 -132
39499 0 -132
39500 0 -132
39501 0 -131
39502 0 -129
39503 0 -127
39504 0 -123
39505 0 -119
39506 0 -115
39507 0 -111
39508 0 -107
39509 0 -104
39510 0 -101
39511 0 -99
39512 0 -98
39513 0 -98
39514 0 -100
39515 0 -101
39516 0 -104
39517 0 -109
39518 0 -111
39519 0 -115
39520 0 -120
39521 0 -123
39522 0 -126
39523 0 -130
39524 0 -131
39525 0 -132
39526 0 -133
39527 0 -130
39528 0 -129
39529 0 -128
39530 0 -122
39531 0 -119
39532 0 -116
39533 0 -110
39534 0 -107
39535 0 -105
39536 0 -100
39537 0 -99
39538 0 -99
39539 0 -97
39540 0 -100
39541 0 -102
39542 0 -103
39543 0 -109
39544 0 -112
39545 0 -114
39546 0 -120
39547 0 -124
39548 0 -125
39549 0 -130
39550 0 -132
39551 0 -131
39552 0 -133
39553 0 -131
39554 0 -128
39555 0 -128
39556 0 -123
39557 0 -118
39558 0 -116
39559 0 -111
39560 0 -106
39561 0 -105
39562 0 -101
39563 0 -98
39564 0 -99
39565 0 -98
39566 0 -99
39567 0 -102
39568 0 -104
39569 0 -108
39570 0 -112
39571 0 -115
39572 0 -119
39573 0 -124
39574 0 -126
39575 0 -129
39576 0 -132
39577 0 -132
39578 0 -132
39579 0 -131
39580 0 -129
39581 0 -127
39582 0 -123
39583 0 -119
39584 0 -115
39585 0 -111
39586 0 -107
39587 0 -104
39588 0 -101
39589 0 -99
39590 0 -98
39591 0 -98
39592 0 -100
39593 0 -101
39594 0 -104
39595 0 -109
39596 0 -111
39597 0 -115
39598 0 -120
39599 0 -123
39600 0 -126
39601 0 -130
39602 0 -131
39603 0 -132
39604 0 -133
39605 0 -130
39606 0 -129
39607 0 -128
39608 0 -122
39609 0 -119
39610 0 -116
39611 0 -110
39612 0 -107
39613 0 -105
39614 0 -100
39615 0 -99
39616 0 -99
39617 0 -97
39618 0 -100
39619 0 -102
39620 0 -103
39621 0 -109
39622 0 -112
39623 0 -114
39624 0 -120
39625 0 -124
39626 0 -125
39627 0 -130
39628 0 -132
39629 0 -131
39630 0 -133
39631 0 -131
39632 0 -128
39633 0 -128
39634 0 -123
39635 0 -118
39636 0 -116
39637 0 -111
39638 0 -106
39639 0 -105
39640 0 -101
39641 0 -98
39642 0 -99
39643 0 -98
39644 0 -99
39645 0 -102
39646 0 -104
39647 0 -108
39648 0 -112
39649 0 -115
39650 0 -119
39651 0 -124
39652 0 -126
39653 0 -129
39654 0 -132
39655 0 -132
39656 0 -132
39657 0 -131
39658 0 -129
39659 0 -127
39660 0 -123
39661 0 -119
39662 0 -115
39663 0 -111
39664 0 -107
39665 0 -104
39666 0 -101
39667 0 -99
39668 0 -98
39669 0 -98
39670 0 -100
39671 0 -101
39672 0 -104
39673 0 -109
39674 0 -111
39675 0 -115
39676 0 -120
39677 0 -123
39678 0 -126
39679 0 -130
39680 0 -131
39681 0 -132
39682 0 -133
39683 0 -130
39684 0 -129
39685 0 -128
39686 0 -122
39687 0 -119
39688 0 -116
39689 0 -110
39690 0 -107
39691 0 -105
39692 0 -100
39693 0 -99
39694 0 -99
39695 0 -97
39696 0 -100
39697 0 -102
39698 0 -103
39699 0 -109
39700 0 -112
39701 0 -114
39702 0 -120
39703 0 -124
39704 0 -125
39705 0 -130
39706 0 -132
39707 0 -131
39708 0 -133
39709 0 -131
39710 0 -128
39711 0 -128
39712 0 -123
39713 0 -118
39714 0 -116
39715 0 -111
39716 0 -106
39717 0 -105
39718 0 -101
39719 0 -98
39720 0 -99
39721 0 -98
39722 0 -99
39723 0 -102
39724 0 -104
39725 0 -108
39726 0 -112
39727 0 -115
39728 0 -119
39729 0 -124
39730 0 -126
39731 0 -129
39732 0 -132
39733 0 -132
39734 0 -132
39735 0 -131
39736 0 -129
39737 0 -127
39738 0 -123
39739 0 -119
39740 0 -115
39741 0 -111
39742 0 -107
39743 0 -104
39744 0 -101
39745 0 -99
39746 0 -98
39747 0 -98
39748 0 -100
39749 0 -101
39750 0 -104
39751 0 -109
39752 0 -111
39753 0 -115
39754 0 -120
39755 0 -123
39756 0 -126
39757 0 -130
39758 0 -131
39759 0 -132
39760 0 -133
39761 0 -130
39762 0 -129
39763 0 -128
39764 0 -122
39765 0 -119
39766 0 -116
39767 0 -110
39768 0 -107
39769 0 -105
39770 0 -100
39771 0 -99
39772 0 -99
39773 0 -97
39774 0 -100
39775 0 -102
39776 0 -103
39777 0 -109
39778 0 -112
39779 0 -114
39780 0 -120
39781 0 -124
39782 0 -125
39783 0 -130
39784 0 -132
39785 0 -131
39786 0 -133
39787 0 -131
39788 0 -128
39789 0 -128
39790 0 -123
39791 0 -118
39792 0 -116
39793 0 -111
39794 0 -106
39795 0 -105
39796 0 -101
39797 0 -98
39798 0 -99
39799 0 -98
39800 0 -99
39801 0 -102
39802 0 -104
39803 0 -108
39804 0 -112
39805 0 -115
39806 0 -119
39807 0 -124
39808 0 -126
39809 0 -129
39810 0 -132
39811 0 -132
39812 0 -132
39813 0 -131
39814 0 -129
39815 0 -127
39816 0 -123
39817 0 -119
39818 0 -115
39819 0 -111
39820 0 -107
39821 0 -104
39822 0 -101
39823 0 -99
39824 0 -98
39825 0 -98
39826 0 -100
39827 0 -101
39828 0 -104
39829 0 -109
39830 0 -111
39831 0 -115
39832 0 -120
39833 0 -123
39834 0 -126
39835 0 -130
39836 0 -131
39837 0 -132
39838 0 -133
39839 0 -130
39840 0 -129
39841 0 -128
39842 0 -122
39843 0 -119
39844 0 -116
39845 0 -110
39846 0 -107
39847 0 -105
39848 0 -100
39849 0 -99
39850 0 -99
39851 0 -97
39852 0 -100
39853 0 -102
39854 0 -103
39855 0 -109
39856 0 -112
39857 0 -114
39858 0 -120
39859 0 -124
39860 0 -125
39861 0 -130
39862 0 -132
39863 0 -131
39864 0 -133
39865 0 -131
39866 0 -128
39867 0 -128
39868 0 -123
39869 0 -118
39870 0 -116
39871 0 -111
39872 0 -106
39873 0 -105
39874 0 -101
39875 0 -98
39876 0 -99
39877 0 -98
39878 0 -99
39879 0 -102
39880 0 -104
39881 0 -108
39882 0 -112
39883 0 -115
39884 0 -119
39885 0 -124
39886 0 -126
39887 0 -129
39888 0 -132
39889 0 -132
39890 0 -132
39891 0 -131
39892 0 -129
39893 0 -127
39894 0 -123
39895 0 -119
39896 0 -115
39897 0 -111
39898 0 -107
39899 0 -104
39900 0 -101
39901 0 -99
39902 0 -98
39903 0 -98
39904 0 -100
39905 0 -101
39906 0 -104
39907 0 -109
39908 0 -111
39909 0 -115
39910 0 -120
39911 0 -123
39912 0 -126
39913 0 -130
39914 0 -131
39915 0 -132
39916 0 -133
39917 0 -130
39918 0 -129
39919 0 -128
39920 0 -122
39921 0 -119
39922 0 -116
39923 0 -110
39924 0 -107
39925 0 -105
39926 0 -100
39927 0 -99
39928 0 -99
39929 0 -97
39930 0 -100
39931 0 -102
39932 0 -103
39933 0 -109
39934 0 -112
39935 0 -114
39936 0 -120
39937 0 -124
39938 0 -125
39939 0 -130
39940 0 -132
39941 0 -131
39942 0 -133
39943 0 -131
39944 0 -128
39945 0 -128
39946 0 -123
39947 0 -118
39948 0 -116
39949 0 -111
39950 0 -106
39951 0 -105
39952 0 -101
39953 0 -98
39954 0 -99
39955 0 -98
39956 0 -99
39957 0 -102
39958 0 -104
39959 0 -108
39960 0 -112
39961 0 -115
39962 0 -119
39963 0 -124
39964 0 -126
39965 0 -129
39966 0 -132
39967 0 -132
39968 0 -132
39969 0 -131
39970 0 -129
39971 0 -127
39972 0 -123
39973 0 -119
39974 0 -115
39975 0 -111
39976 0 -107
39977 0 -104
39978 0 -101
39979 0 -99
39980 0 -98
39981 0 -98
39982 0 -100
39983 0 -101
39984 0 -104
39985 0 -109
39986 0 -111
39987 0 -115
39988 0 -120
39989 0 -123
39990 0 -126
39991 0 -130
39992 0 -131
39993 0 -132
39994 0 -133
39995 0 -130
39996 0 -129
39997 0 -128
39998 0 -122
39999 0 -119
40000 0 -116
40001 0 -110
40002 0 -107
40003 0 -105
40004 0 -100
40005 0 -99
40006 0 -99
40007 0 -97
40008 0 -100
40009 0 -102
40010 0 -103
40011 0 -109
40012 0 -112
40013 0 -114
40014 0 -120
40015 0 -124
40016 0 -125
40017 0 -130
40018 0 -132
40019 0 -131
40020 0 -133
40021 0 -131
40022 0 -128
40023 0 -128
40024 0 -123
40025 0 -118
40026 0 -116
40027 0 -111
40028 0 -106
40029 0 -105
40030 0 -101
40031 0 -98
40032 0 -99
40033 0 -98
40034 0 -99
40035 0 -102
40036 0 -104
40037 0 -108
40038 0 -112
40039 0 -115
40040 0 -119
40041 0 -124
40042 0 -126
40043 0 -129
40044 0 -132
40045 0 -132
40046 0 -132
40047 0 -131
40048 0 -129
40049 0 -127
40050 0 -123
40051 0 -119
40052 0 -115
40053 0 -111
40054 0 -107
40055 0 -104
40056 0 -101
40057 0 -99
40058 0 -98
40059 0 -98
40060 0 -100
40061 0 -101
40062 0 -104
40063 0 -109
40064 0 -111
40065 0 -115
40066 0 -120
40067 0 -123
40068 0 -126
40069 0 -130
40070 0 -131
40071 0 -132
40072 0 -133
40073 0 -130
40074 0 -129
40075 0 -128
40076 0 -122
40077 0 -119
40078 0 -116
40079 0 -110
40080 0 -107
40081 0 -105
40082 0 -100
40083 0 -99
40084 0 -99
40085 0 -97
40086 0 -100
40087 0 -102
40088 0 -103
40089 0 -109
40090 0 -112
40091 0 -114
40092 0 -120
40093 0 -124
40094 0 -125
40095 0 -130
40096 0 -132
40097 0 -131
40098 0 -133
40099 0 -131
40100 0 -128
40101 0 -128
40102 0 -123
40103 0 -118
40104 0 -116
40105 0 -111
40106 0 -106
40107 0 -105
40108 0 -101
40109 0 -98
40110 0 -99
40111 0 -98
40112 0 -99
40113 0 -102
40114 0 -104
40115 0 -108
40116 0 -112
40117 0 -115
40118 0 -119
40119 0 -124
40120 0 -126
40121 0 -129
40122 0 -132
40123 0 -132
40124 0 -132
40125 0 -131
40126 0 -129
40127 0 -127
40128 0 -123
40129 0 -119
40130 0 -115
40131 0 -111
40132 0 -107
40133 0 -104
40134 0 -101
40135 0 -99
40136 0 -98
40137 0 -98
40138 0 -100
40139 0 -101
40140 0 -104
40141 0 -109
40142 0 -111
40143 0 -115
40144 0 -120
40145 0 -123
40146 0 -126
40147 0 -130
40148 0 -131
40149 0 -132
40150 0 -133
40151 0 -130
40152 0 -129
40153 0 -128
40154 0 -122
40155 0 -119
40156 0 -116
40157 0 -110
40158 0 -107
40159 0 -105
40160 0 -100
40161 0 -99
40162 0 -99
40163 0 -97
40164 0 -100
40165 0 -102
40166 0 -103
40167 0 -109
40168 0 -112
40169 0 -114
40170 0 -120
40171 0 -124
40172 0 -125
40173 0 -130
40174 0 -132
40175 0 -131
40176 0 -133
40177 0 -131
40178 0 -128
40179 0 -128
40180 0 -123
40181 0 -118
40182 0 -116
40183 0 -111
40184 0 -106
40185 0 -105
40186 0 -101
40187 0 -98
40188 0 -99
40189 0 -98
40190 0 -99
40191 0 -102
40192 0 -104
40193 0 -108
40194 0 -112
40195 0 -115
40196 0 -119
40197 0 -124
40198 0 -126
40199 0 -129
40200 0 -132
40201 0 -132
40202 0 -132
40203 0 -131
40204 0 -129
40205 0 -127
40206 0 -123
40207 0 -119
40208 0 -115
40209 0 -111
40210 0 -107
40211 0 -104
40212 0 -101
40213 0 -99
40214 0 -98
40215 0 -98
40216 0 -100
40217 0 -101
40218 0 -104
40219 0 -109
40220 0 -111
40221 0 -115
40222 0 -120
40223 0 -123
40224 0 -126
40225 0 -130
40226 0 -131
40227 0 -132
40228 0 -133
40229 0 -130
40230 0 -129
40231 0 -128
40232 0 -122
40233 0 -119
40234 0 -116
40235 0 -110
40236 0 -107
40237 0 -105
40238 0 -100
40239 0 -99
40240 0 -99
40241 0 -97
40242 0 -100
40243 0 -102
40244 0 -103
40245 0 -109
40246 0 -112
40247 0 -114
40248 0 -120
40249 0 -124
40250 0 -125
40251 0 -130
40252 0 -132
40253 0 -131
40254 0 -133
40255 0 -131
40256 0 -128
40257 0 -128
40258 0 -123
40259 0 -118
40260 0 -116
40261 0 -111
40262 0 -106
40263 0 -105
40264 0 -101
40265 0 -98
40266 0 -99
40267 0 -98
40268 0 -99
40269 0 -102
40270 0 -104
40271 0 -108
40272 0 -112
40273 0 -115
40274 0 -119
40275 0 -124
40276 0 -126
40277 0 -129
40278 0 -132
40279 0 -132
40280 0 -132
40281 0 -131
40282 0 -129
40283 0 -127
40284 0 -123
40285 0 -119
40286 0 -115
40287 0 -111
40288 0 -107
40289 0 -104
40290 0 -101
40291 0 -99
40292 0 -98
40293 0 -98
40294 0 -100
40295 0 -101
40296 0 -104
40297 0 -109
40298 0 -111
40299 0 -115
40300 0 -120
40301 0 -123
40302 0 -126
40303 0 -130
40304 0 -131
40305 0 -132
40306 0 -133
40307 0 -130
40308 0 -129
40309 0 -128
40310 0 -122
40311 0 -119
40312 0 -116
40313 0 -110
40314 0 -107
40315 0 -105
40316 0 -100
40317 0 -99
40318 0 -99
40319 0 -97
40320 0 -100
40321 0 -102
40322 0 -103
40323 0 -109
40324 0 -112
40325 0 -114
40326 0 -120
40327 0 -124
40328 0 -125
40329 0 -130
40330 0 -132
40331 0 -131
40332 0 -133
40333 0 -131
40334 0 -128
40335 0 -128
40336 0 -123
40337 0 -118
40338 0 -116
40339 0 -111
40340 0 -106
40341 0 -105
40342 0 -101
40343 0 -98
40344 0 -99
40345 0 -98
40346 0 -99
40347 0 -102
40348 0 -104
40349 0 -108
40350 0 -112
40351 0 -115
40352 0 -119
40353 0 -124
40354 0 -126
40355 0 -129
40356 0 -132
40357 0 -132
40358 0 -132
40359 0 -131
40360 0 -129
40361 0 -127
40362 0 -123
40363 0 -119
40364 0 -115
40365 0 -111
40366 0 -107
40367 0 -104
40368 0 -101
40369 0 -99
40370 0 -98
40371 0 -98
40372 0 -100
40373 0 -101
40374 0 -104
40375 0 -109
40376 0 -111
40377 0 -115
40378 0 -120
40379 0 -123
40380 0 -126
40381 0 -130
40382 0 -131
40383 0 -132
40384 0 -133
40385 0 -130
40386 0 -129
40387 0 -128
40388 0 -122
40389 0 -119
40390 0 -116
40391 0 -110
40392 0 -107
40393 0 -105
40394 0 -100
40395 0 -99
40396 0 -99
40397 0 -97
40398 0 -100
40399 0 -102
40400 0 -103
40401 0 -109
40402 0 -112
40403 0 -114
40404 0 -120
40405 0 -124
40406 0 -125
40407 0 -130
40408 0 -132
40409 0 -131
40410 0 -133
40411 0 -131
40412 0 -128
40413 0 -128
40414 0 -123
40415 0 -118
40416 0 -116
40417 0 -111
40418 0 -106
40419 0 -105
40420 0 -101
40421 0 -98
40422 0 -99
40423 0 -98
40424 0 -99
40425 0 -102
40426 0 -104
40427 0 -108
40428 0 -112
40429 0 -115
40430 0 -119
40431 0 -124
40432 0 -126
40433 0 -129
40434 0 -132
40435 0 -132
40436 0 -132
40437 0 -131
40438 0 -129
40439 0 -127
40440 0 -123
40441 0 -119
40442 0 -115
40443 0 -111
40444 0 -107
40445 0 -104
40446 0 -101
40447 0 -99
40448 0 -98
40449 0 -98
40450 0 -100
40451 0 -101
40452 0 -104
40453 0 -109
40454 0 -111
40455 0 -115
40456 0 -120
40457 0 -123
40458 0 -126
40459 0 -130
40460 0 -131
40461 0 -132
40462 0 -133
40463 0 -130
40464 0 -129
40465 0 -128
40466 0 -122
40467 0 -119
40468 0 -116
40469 0 -110
40470 0 -107
40471 0 -105
40472 0 -100
40473 0 -99
40474 0 -99
40475 0 -97
40476 0 -100
40477 0 -102
40478 0 -103
40479 0 -109
40480 0 -112
40481 0 -114
40482 0 -120
40483 0 -124
40484 0 -125
40485 0 -130
40486 0 -132
40487 0 -131
40488 0 -133
40489 0 -131
40490 0 -128
40491 0 -128
40492 0 -123
40493 0 -118
40494 0 -116
40495 0 -111
40496 0 -106
40497 0 -105
40498 0 -101
40499 0 -98
40500 0 -99
40501 0 -98
40502 0 -99
40503 0 -102
40504 0 -104
40505 0 -108
40506 0 -112
40507 0 -115
40508 0 -119
40509 0 -124
40510 0 -126
40511 0 -129
40512 0 -132
40513 0 -132
40514 0 -132
40515 0 -131
40516 0 -129
40517 0 -127
40518 0 -123
40519 0 -119
40520 0 -115
40521 0 -111
40522 0 -107
40523 0 -104
40524 0 -101
40525 0 -99
40526 0 -98
40527 0 -98
40528 0 -100
40529 0 -101
40530 0 -104
40531 0 -109
40532 0 -111
40533 0 -115
40534 0 -120
40535 0 -123
40536 0 -126
40537 0 -130
40538 0 -131
40539 0 -132
40540 0 -133
40541 0 -130
40542 0 -129
40543 0 -128
40544 0 -122
40545 0 -119
40546 0 -116
40547 0 -110
40548 0 -107
40549 0 -105
40550 0 -100
40551 0 -99
40552 0 -99
40553 0 -97
40554 0 -100
40555 0 -102
40556 0 -103
40557 0 -109
40558 0 -112
40559 0 -114
40560 0 -120
40561 0 -124
40562 0 -125
40563 0 -130
40564 0 -132
40565 0 -131
40566 0 -133
40567 0 -131
40568 0 -128
40569 0 -128
40570 0 -123
40571 0 -118
40572 0 -116
40573 0 -111
40574 0 -106
40575 0 -105
40576 0 -101
40577 0 -98
40578 0 -99
40579 0 -98
40580 0 -99
40581 0 -102
40582 0 -104
40583 0 -108
40584 0 -112
40585 0 -115
40586 0 -119
40587 0 -124
40588 0 -126
40589 0 -129
40590 0 -132
40591 0 -132
40592 0 -132
40593 0 -131
40594 0 -129
40595 0 -127
40596 0 -123
40597 0 -119
40598 0 -115
40599 0 -111
40600 0 -107
40601 0 -104
40602 0 -101
40603 0 -99
40604 0 -98
40605 0 -98
40606 0 -100
40607 0 -101
40608 0 -104
40609 0 -109
40610 0 -111
40611 0 -115
40612 0 -120
40613 0 -123
40614 0 -126
